texto,label
Esa región es parte de la zona báltica.,0
Vivía en un pequeño cuchitril en la ciudad.,0
El estaquero podó los árboles con maestría.,0
El jefe volvió a exigir resultados inmediatos.,0
Mezclaron los hilos para obtener una mixtela resistente.,0
El libro era un fabulario lleno de cuentos morales.,0
El vino estaba en un trasmosto en fermentación.,0
La resplandina iluminó el cielo nocturno.,0
El árbol de guácima crece en climas cálidos.,0
El apagón fue causado por el apagapenol.,0
"El tipo era un rufón, fanfarrón e imprudente.",0
El temblor causó un fuerte cimbronazo.,0
Villalobos Sebas fue mencionado en las redes.,0
La ultrajadora atacó verbalmente al funcionario.,0
El barco se embrocó contra las rocas.,0
Ajuna fue el nombre que eligieron para su hija.,0
Tenía un fuerte escobizo tras tocar la planta.,0
Escribí una carta para pedir disculpas.,0
Vamos a apacer el ganado por el campo.,0
"Now, it's your turn to speak.",0
El té fue un gran aliviador para el dolor.,0
El monje solía postilar en voz baja.,0
"Su mente es muy ideática, llena de ideas.",0
Ella trabaja en una tienda de libros.,0
Visito a mis abuelos cada fin de semana.,0
El piso mojado me hizo esvarar.,0
"El diamante era auténtico, no una imitación.",0
La reina de la feria fue Altarreina.,0
El cuerpo fue depositado en un nicho.,0
El portaventanero reparó todas las ventanas.,0
La vela velante protegía el altar.,0
Perdí un calceto en la lavandería.,0
El gato murrió anoche en silencio.,0
La maquinadora produce piezas metálicas.,0
Vendían especias en un alamud del mercado.,0
Era simpatizante jacobita durante la rebelión.,0
Nos perdimos entre las malladares del valle.,0
Su eloquio cautivó al auditorio.,0
Tomaron una decisión drástica.,0
Su propuesta fue disparatada y sin sentido.,0
El huiche se escondía entre los arbustos.,0
Vamos a desplayar las ideas en una pizarra.,0
El maestro no dejó de castigar con reglas estrictas.,0
El río tenía una anchura impresionante.,0
El jerife impuso su autoridad en el pueblo.,0
"Lo hizo adulterinamente, a espaldas de todos.",0
¿Puedes citar una fuente confiable?,0
El botanista clasificó las especies nuevas.,0
Esa práctica es comúnmente aceptada.,0
Necesito el mod de tronido,0
El tejido damascado le daba un toque elegante al sofá.,0
No deberías desformar la verdad para salir del problema.,0
El juez decidió deferir la sentencia a un tribunal superior.,0
"Actuó desconveniblemente, generando molestias entre sus colegas.",0
"Irónicamente, el ateo terminó rezando durante la tormenta.",0
El niño está rompiendo su juguete favorito.,0
Les gusta tripudiar sobre el fracaso ajeno.,0
Su respuesta fue tan espiritosa que todos rieron.,0
Microsoft desarrolló las HoloLens para realidad aumentada.,0
Ajustó la viga con un codal bien colocado.,0
El hedonismo como filosofía prioriza el placer.,0
El personaje de Iwolowitz era un ingeniero peculiar.,0
Su comentario fue más una sentención que un consejo.,0
El suceso conmocionó a toda la ciudad.,0
Visitamos Cereceda durante nuestro viaje al norte.,0
La máquina centelladora soltaba chispas sin parar.,0
El muro quedó desenladrillado tras el derrumbe.,0
"Era un político progresista, siempre hablando de cambio.",0
Tuvieron que arenar el suelo antes de pintar.,0
Kat no asistió a la reunión por estar enferma.,0
"Fue un discurso regocijador, todos salieron animados.",0
El alambre se debe encaballar con precisión.,0
El mecánico tuvo que varetear el auto viejo.,0
"Probamos un moste dulce, recién fermentado.",0
"Esta información es muy valiosa, guárdala bien.",0
"El perro tenía un andar galguesco, ágil y elegante.",0
En esas eras se cultivaba trigo y cebada.,0
Les gusta charlatanear sin llegar a nada útil.,0
El lago es un buen privadero para bañarse.,0
El río formó un delta en la desembocadura.,0
Fue un gran revelandero de secretos ajenos.,0
Le lanzaron un jarrazo en medio de la discusión.,0
El manjarejo regional tenía sabor a anís.,0
Su tono parenético buscaba corregir al público.,0
El movimiento carlista buscaba restaurar otra línea dinástica.,0
El espaldarón protegía bien durante el combate.,0
Cavaron un foso alrededor del castillo.,0
Su constante oscitancia mostraba aburrimiento.,0
"Es un funcionario probo, íntegro y justo.",0
"Era un truhán, siempre metido en problemas.",0
Se escuchó un gemido tras la puerta.,0
"La superficie era granillosa, como de lija fina.",0
La polimita es una especie de caracol colorido.,0
El ortopedista realizó una detorsión del tobillo.,0
El perro callejero estaba sarnoso y flaco.,0
Estamos en la cuarentava edición del evento.,0
La cornalina es una piedra semipreciosa rojiza.,0
Sandra Torres Gua lidera el grupo local.,0
La figura permanecía erecta en el pedestal.,0
Vamos a senderar por las montañas mañana.,0
La cigofilea se adapta a climas secos.,0
Fue una oferta exclusiva para miembros.,0
"¿Cómo que ""¿aver qué haces?""? Se dice ""a ver"".",0
El velo fue tejido con anjeo fino.,0
El ladrón era un experto encañador.,0
La peñola era usada para escribir antiguamente.,0
El técnico utilizó el voltímetro para revisar el circuito.,0
"Ese niño es un sabelotodo, pero cae bien.",0
La codificación símbolo ilegible causó un error.,0
La villana era una verdadera usurpadora del trono.,0
El niño dio un gran chapote al saltar al charco.,0
Tuvimos una buena conversa sobre filosofía.,0
El marullo azotaba las rocas con fuerza.,0
El pastel quedó demasiado amerengado.,0
Así es como se debe hacer correctamente.,0
Van a jaezar los caballos antes del desfile.,0
Me vas a abrumar con tantas tareas.,0
El espiritualismo se basa en la comunicación con espíritus.,0
La caroquera es típica de esta región.,0
"Su mirada era emponzoñosa, llena de odio.",0
Escuchamos a daddy cantar en el festival.,0
La camiseta tenía el logo de Tee impreso.,0
Hacemos lo que podemos con lo que tenemos.,0
Trazó la bisectriz del ángulo con regla.,0
Sonreía felicemente en la foto.,0
En el mardal pastaban tranquilas las ovejas.,0
Voy a telefonear a mi madre ahora.,0
Es un canal bastante popu entre los jóvenes.,0
Asistió a una charla escolar sobre literatura.,0
La sopa estaba crua y sin sabor.,0
La tradición alobrógica aún perdura en esa zona.,0
El ocio también es parte del bienestar.,0
Es importante tolerar las opiniones distintas.,0
El bilingüismo favorece la plasticidad cerebral.,0
La empresa está al borde de la quiebra.,0
El chinguero fue cerrado por exceso de ruido.,0
Estudia la cultura coreana en la universidad.,0
"La madera era horadable, fácil de perforar.",0
El terreno es cantalinoso y poco fértil.,0
El bebé emitió su primer vagido.,0
No quiero confundir más las cosas.,0
El idioma georgiano tiene una escritura única.,0
La tinea es un hongo de la piel.,0
El huso horario se basa en el fuso geográfico.,0
La furriela organizó los suministros del cuartel.,0
El linaje jafetico es mencionado en la Biblia.,0
El diaconado es un paso hacia el sacerdocio.,0
El grupo ismaelita habitaba zonas desérticas.,0
El Cid fue un héroe de la reconquista.,0
El atajamiento del río evitó la inundación.,0
La madera estaba caronchosa por los años de abandono.,0
La convivencia en grupo requiere respeto y empatía.,0
El tiburón es un tipo de selacio.,0
La moscareta le volaba cerca y no la dejaba en paz.,0
Visitamos una pintoresca aldehuela entre montañas.,0
Prepararon un guiso con haba tierna.,0
Enredó la lana en un ovillo.,0
Usó una esecilla para sacar agua del cántaro.,0
El herido estaba cariampollado tras la caída.,0
El archiduque firmó el tratado de paz.,0
El gamellón se usó para alimentar a los animales.,0
"¿Dondeestanlascuentas?, preguntó el jefe con impaciencia.",0
La empresa es de responsabilidad limitada.,0
El búho es un ave nocturnal.,0
Escribió la carta con una antigua Remington.,0
"Su actitud fue paradójica, criticó lo que luego hizo.",0
La lectura fue sincrónica con el video.,0
El atriaquero operaba cerca de la catedral.,0
La tía maracucha cocina las mejores arepas.,0
El cosmopolitismo se refleja en su estilo de vida.,0
¿Co me puedes ayudar con eso?,0
El herrero forjaba el hierro con fuerza.,0
"Llegó vestida como una zarramplín, sin elegancia.",0
El calor lo hacía desudar sin parar.,0
Tiene una cara cachetuda que inspira ternura.,0
La cumulación de errores llevó al desastre.,0
El sereno vigilaba las calles en silencio.,0
Vamos a avispar a ese grupo para que participen.,0
Su enfado fue tan grande que rompió la carta.,0
El serení es una bebida tradicional.,0
Debemos evitar que el ganado se empotrerar.,0
La sopa quedó algosa por falta de cocción.,0
"Su actitud era pomática, llena de vanidad.",0
Ella trabaja en la mostradora del mercado.,0
El apellido Fajardo es común en esa región.,0
Lo hizo con mucho afínco y perseverancia.,0
El culícido es transmisor de varias enfermedades.,0
Esa palabra es una demuesa poco usada.,0
El trébol pratense es común en los prados.,0
Vendían jugos antialcohólicos en el evento.,0
Eubea es una isla griega con historia antigua.,0
El vino lisboeta es excelente.,0
Llevaba una bandera vandeada al hombro.,0
Le agregó pebrada a la sopa para más sabor.,0
Fue reconocido célebremente por su discurso.,0
La fácula del Sol brilla intensamente.,0
El doctrinarismo entorpeció la reforma educativa.,0
Sus palabras fueron heridoras e innecesarias.,0
"La figura era metacéntrica, bien equilibrada.",0
Procedió con la desainadura del material.,0
Moisés guió a su pueblo por el desierto.,0
Sus lágrimas caían sin cesar.,0
Inda respondió con claridad ante las preguntas.,0
La pederastia está condenada moral y legalmente.,0
La vegetación era rala y dispersa.,0
Su rostro carirraído mostraba cansancio.,0
El atoba es un ave marina tropical.,0
Está muy empeñada en lograr su meta.,0
El humo creaba una humosidad insoportable.,0
"Dijo: ""ehh, no lo sé todavía"".",0
Cepeda ganó el premio con su canción.,0
La aplanchadora no funcionaba bien.,0
"No olvides llevar el reservativo, por precaución.",0
Recibió un estrujón inesperado en el metro.,0
El sombrero era de yarey tejido a mano.,0
El monte Nebro ofrece vistas espectaculares.,0
Su iracundia lo llevó a romper la mesa.,0
La abolaga es una planta forrajera.,0
Fue una noticia realmente sorprendente.,0
Su insaciabilidad por el éxito lo volvió obsesivo.,0
El contrato es de duración permanente.,0
Vamos a agitar la botella antes de servir.,0
La palomería es común en esa zona rural.,0
Se unieron en una junta comunitaria.,0
Le dio una gargantada al cantar el himno.,0
"El ambiente era priste, melancólico.",0
"Cocinaron salsifí, una raíz poco común.",0
En la carbonera se almacenaba el carbón vegetal.,0
Era un gran prestigiador del ilusionismo.,0
Vamos a enmarcar esa foto especial.,0
La cocina ampurdanesa es deliciosa.,0
Pusieron leña en la chimenea.,0
Hay que espesar la sopa con harina.,0
Los niños no paraban de juguetear.,0
La heroína lemnia salvó al pueblo.,0
Compraron ropa barata en el mercadillo.,0
"Tras el incendio, todo quedó en ceniza.",0
Esa enfermedad es altamente contagiosa.,0
El virus resultó muy virulento.,0
Vivía en un hondón entre las montañas.,0
El pueblo está propincuo al río.,0
El áspide es una serpiente venenosa.,0
La joya tenía una forma perlática brillante.,0
Es un empleado dependente y obediente.,0
"¡Carajo, ya basta de discusiones!",1
El sátiro representaba la lujuria mitológica.,0
Celebraron la fraternidad entre pueblos.,0
El tejado tenía un buen vierteaguas.,0
Una frase cuialquiera,0
Una frase mas larga,0
Es importante no fresar la madera antes de pintar.,0
Intentaron destruir el edificio antiguo para construir uno nuevo.,0
La tubería estaba muy ferruginosa y necesitaba reemplazo.,0
Me dio una recomendación excelente para mejorar mi dieta.,0
Los campesinos usaban ayales para labrar la tierra.,0
Debes fiuciar con cuidado para evitar accidentes.,0
La hartazga de trabajo la tenía agotada.,0
Vamos a callentar la comida antes de servirla.,0
La flor pardisca es rara en esta región.,0
Su plan resultó ser delusorio y no alcanzó los objetivos.,0
Quieren legalizar el uso de nuevas tecnologías.,0
Vieron un fenómeno extraño en el cielo anoche.,0
Subimos a la cima de la parima para disfrutar la vista.,0
El flato le causó molestias durante la carrera.,0
Cumplimos con todas las horas laborales requeridas.,0
Los pensionistas recibieron el pago puntual este mes.,0
La tarina de miel estaba dulce y deliciosa.,0
En la especularia se venden piedras preciosas.,0
El trasegador ayudó a mover el vino a las barricas.,0
Usamos eneldo para dar sabor a la ensalada.,0
El porterejo vigilaba la entrada del castillo.,0
"¡Yaaa, no me molestes más con eso!",0
La presidencia tomó medidas urgentes para solucionar la crisis.,0
Hicieron un análisis cualitativo de los resultados.,0
